customer_id,recency,frequency,monetary,total_orders,total_items,gross_revenue,average_order_value,average_quantity,unique_products,customer_lifetime_days,days_since_first_purchase,average_days_between_orders,max_days_between_orders,cancellation_count,cancellation_rate,cancelled_revenue,country,recent_spend_90d,historical_spend_prior,spend_trend,order_frequency_trend,recent_order_count_90d,recency_acceleration,spending_momentum,product_diversity_ratio,cancellation_revenue_ratio,purchase_frequency_rate,future_orders_90d,future_revenue_90d,churn_label,cluster,segment_name,churn_probability,predicted_future_value,revenue_at_risk
17900,99,2,112.19999999999999,2,73,112.19999999999999,56.1,36.5,4,0,99,0.01,0.01,2,0.5,97.2,United Kingdom,0.0,112.2,0.0,0.0,0,98.3172,0.0,0.0541,0.8587,2.0,0,0.0,1,2,Active Casuals,0.8134470659013756,82.38109750328684,67.01
17901,430,2,149.7,2,14,149.7,74.85,7.0,3,0,430,0.01,0.01,0,0.0,0.0,United Kingdom,0.0,149.7,0.0,0.0,0,426.7402,0.0,0.2,0.0,2.0,1,110.38,0,0,Low-Value / Dormant,0.920574795584147,33.35866080375132,30.71
17902,455,1,216.39999999999998,1,526,216.39999999999998,216.4,526.0,24,0,455,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,216.4,0.0,0.0,0,455.0,0.0,0.0455,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.8653514902921365,57.755352241013824,49.98
17903,303,1,381.09,1,142,381.09,381.09,142.0,44,0,303,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,381.09,0.0,0.0,0,303.0,0.0,0.3077,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.7344455626120411,100.38068226143194,73.72
17905,65,12,1997.62,12,1174,1997.62,166.47,97.83,128,523,589,47.61,195.77,1,0.0769,9.3,United Kingdom,224.84,1772.78,0.1268,0.0769,1,1.3372,0.1268,0.1089,0.0047,0.0229,1,181.25,0,0,Low-Value / Dormant,0.27773834905941286,334.86789951978056,93.01
17906,156,1,72.9,1,26,72.9,72.9,26.0,12,0,156,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,72.9,0.0,0.0,0,156.0,0.0,0.4444,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.8586684664980951,68.29213107924966,58.64
17907,549,1,291.76,1,1046,291.76,291.76,1046.0,13,0,549,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,291.76,0.0,0.0,0,549.0,0.0,0.0124,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.8821243507070242,98.69620985588541,87.06
17908,282,5,1142.4699999999998,5,670,1142.4699999999998,228.49,134.0,178,351,634,87.99,126.98,2,0.2857,53.65,United Kingdom,0.0,1142.47,0.0,0.0,0,3.1688,0.0,0.2653,0.0469,0.0142,0,0.0,1,2,Active Casuals,0.49464113381123104,207.45227631189357,102.61
17909,646,1,110.05,1,35,110.05,110.05,35.0,8,0,646,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,110.05,0.0,0.0,0,646.0,0.0,0.2222,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.9190818011298528,34.22572473565993,31.46
17910,635,1,261.70000000000005,1,121,261.70000000000005,261.7,121.0,25,0,635,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,261.7,0.0,0.0,0,635.0,0.0,0.2049,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.8844341822375037,43.65428182239453,38.61
17912,219,6,374.55,6,215,374.55,62.43,35.83,48,65,284,13.0,48.9,1,0.1429,15.4,United Kingdom,0.0,374.55,0.0,0.0,0,15.6379,0.0,0.2222,0.041,0.0909,0,0.0,1,0,Low-Value / Dormant,0.7921856948444278,74.77941046220867,59.24
17913,264,13,3238.69,13,1537,3238.69,249.13,118.23,213,380,645,31.74,79.09,0,0.0,0.0,United Kingdom,0.0,3238.69,0.0,0.0,0,8.0623,0.0,0.1385,0.0,0.0341,1,190.6,0,0,Low-Value / Dormant,0.39910602158151776,232.39708261642673,92.75
17915,460,1,225.77999999999997,1,184,225.77999999999997,225.78,184.0,27,0,460,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,225.78,0.0,0.0,0,460.0,0.0,0.1459,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.8725030593059866,44.00327850412606,38.39
17916,537,2,43.870000000000005,2,90,43.870000000000005,21.94,45.0,15,104,642,104.93,104.93,0,0.0,0.0,United Kingdom,0.0,43.87,0.0,0.0,0,5.0695,0.0,0.1648,0.0,0.019,0,0.0,1,0,Low-Value / Dormant,0.9262284954945539,34.80058656418471,32.23
17917,165,2,226.70999999999998,2,130,226.70999999999998,113.35,65.0,57,106,271,106.19,106.19,0,0.0,0.0,United Kingdom,0.0,226.71,0.0,0.0,0,1.5394,0.0,0.4351,0.0,0.0187,1,108.32,0,0,Low-Value / Dormant,0.5810522965843193,99.77824364260964,57.98
17918,409,3,396.39,3,352,396.39,132.13,117.33,34,4,414,2.45,4.06,0,0.0,0.0,United Kingdom,0.0,396.39,0.0,0.0,0,118.6104,0.0,0.0963,0.0,0.6,0,0.0,1,0,Low-Value / Dormant,0.851795324102512,56.27286158185538,47.93
17919,347,1,536.28,1,696,536.28,536.28,696.0,17,0,347,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,536.28,0.0,0.0,0,347.0,0.0,0.0244,0.0,1.0,1,1304.04,0,0,Low-Value / Dormant,0.6735540176184334,182.54050421982885,122.95
17920,14,46,21791.08,46,11323,21791.08,473.72,246.15,573,628,642,13.96,78.76,2,0.0417,6.55,United Kingdom,816.16,20974.92,0.0389,0.0851,4,0.9359,0.0389,0.0506,0.0003,0.0731,8,1790.7,0,3,High-Value At Risk,0.05556682638226772,2195.774257221817,122.01
17921,57,9,2169.6,9,854,2169.6,241.07,94.89,204,363,421,45.49,112.75,2,0.1818,40.15,United Kingdom,317.4,1852.2,0.1713,0.2,2,1.226,0.1713,0.2386,0.0185,0.0247,1,224.76,0,3,High-Value At Risk,0.1576869509586824,403.58292166578946,63.64
17922,452,1,170.39999999999998,1,49,170.39999999999998,170.4,49.0,8,0,452,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,170.4,0.0,0.0,0,452.0,0.0,0.16,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.9088945104128643,33.35866080375132,30.32
17923,191,3,497.0,3,140,497.0,165.67,46.67,2,262,453,131.03,245.07,0,0.0,0.0,United Kingdom,0.0,497.0,0.0,0.0,0,1.4467,0.0,0.0142,0.0,0.0114,0,0.0,1,0,Low-Value / Dormant,0.7128808422862277,110.70420708794032,78.92
17924,210,3,797.4000000000001,3,156,797.4000000000001,265.8,52.0,3,112,323,56.49,72.03,3,0.5,45.7,United Kingdom,0.0,797.4,0.0,0.0,0,3.653,0.0,0.0191,0.0572,0.0265,5,2460.3,0,2,Active Casuals,0.6538970900975055,426.9632329490889,279.19
17925,281,1,244.08,1,72,244.08,244.08,72.0,1,0,281,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,244.08,0.0,0.0,0,281.0,0.0,0.0137,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.7978561576846452,75.18502869955381,59.99
17926,42,5,1035.4900000000002,5,572,1035.4900000000002,207.1,114.4,27,446,488,111.51,240.61,0,0.0,0.0,United Kingdom,185.56,849.93,0.2181,0.1667,1,0.3733,0.2181,0.0471,0.0,0.0112,0,0.0,1,0,Low-Value / Dormant,0.5022314975291982,172.68205005745392,86.73
17927,630,1,294.0,1,108,294.0,294.0,108.0,10,0,630,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,294.0,0.0,0.0,0,630.0,0.0,0.0917,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.8901488041677535,44.50877151393345,39.62
17928,155,2,206.95999999999998,2,128,206.95999999999998,103.48,64.0,21,325,480,325.11,325.11,0,0.0,0.0,United Kingdom,0.0,206.96,0.0,0.0,0,0.4753,0.0,0.1628,0.0,0.0061,1,134.28,0,0,Low-Value / Dormant,0.7358069378392168,75.24841862337789,55.37
17929,21,11,2946.1,11,418,2946.1,267.83,38.0,6,617,639,61.79,141.85,0,0.0,0.0,United Kingdom,272.0,2674.1,0.1017,0.0833,1,0.3345,0.1017,0.0143,0.0,0.0178,1,136.0,0,0,Low-Value / Dormant,0.19099647568954345,623.614396177062,119.11
17930,71,10,3228.8800000000006,10,2722,3228.8800000000006,322.89,272.2,35,483,554,53.7,154.3,2,0.1667,32.3,United Kingdom,303.54,2925.34,0.1037,0.0909,1,1.2979,0.1037,0.0129,0.01,0.0207,3,1046.34,0,0,Low-Value / Dormant,0.18441563330294228,634.1667226382219,116.95
17931,43,14,3402.24,14,1919,3402.24,243.02,137.07,274,527,570,40.55,142.0,4,0.2222,131.33,United Kingdom,111.16,3291.08,0.0338,0.0667,1,1.035,0.0338,0.1427,0.0386,0.0265,0,0.0,1,3,High-Value At Risk,0.22501699172045359,617.5722040060535,138.96
17932,82,2,934.51,2,593,934.51,467.25,296.5,63,37,120,37.86,37.86,0,0.0,0.0,United Kingdom,345.5,589.01,0.5856,0.3333,1,2.11,0.5856,0.1061,0.0,0.0526,1,397.06,0,0,Low-Value / Dormant,0.37240184635881196,414.5922920046256,154.39
17933,541,1,114.69,1,63,114.69,114.69,63.0,12,0,541,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,114.69,0.0,0.0,0,541.0,0.0,0.1875,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.9218964885233578,33.084593948262906,30.5
17934,315,1,344.90000000000003,1,150,344.90000000000003,344.9,150.0,20,0,315,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,344.9,0.0,0.0,0,315.0,0.0,0.1325,0.0,1.0,2,704.25,0,0,Low-Value / Dormant,0.8013229314456976,74.30615181040703,59.54
17935,47,7,686.1400000000001,7,244,686.1400000000001,98.02,34.86,60,596,644,99.49,258.97,1,0.125,30.6,United Kingdom,145.79,540.35,0.2693,0.25,2,0.4677,0.2693,0.2449,0.0445,0.0117,0,0.0,1,0,Low-Value / Dormant,0.42085453109927323,150.40457425990897,63.3
17937,23,5,3614.52,5,1416,3614.52,722.9,283.2,19,247,271,61.97,143.08,0,0.0,0.0,United Kingdom,287.04,3327.48,0.0862,0.1667,1,0.3652,0.0862,0.0134,0.0,0.0202,2,686.7,0,0,Low-Value / Dormant,0.23003070381757826,620.3280841916439,142.69
17938,329,1,144.29,1,53,144.29,144.29,53.0,29,0,329,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,144.29,0.0,0.0,0,329.0,0.0,0.537,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.830314445389735,53.40483032862185,44.34
17939,68,1,99.14000000000001,1,40,99.14000000000001,99.14,40.0,12,0,68,0.0,0.0,0,0.0,0.0,United Kingdom,99.14,0.0,99.14,0.5,1,68.0,99.14,0.2927,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.7135954397577984,86.05498595680606,61.41
17940,17,15,30114.79,15,84548,30114.79,2007.65,5636.53,11,628,645,44.86,142.75,6,0.2857,3433.17,United Kingdom,452.5,29662.29,0.0153,0.25,4,0.3707,0.0153,0.0001,0.114,0.0238,1,192.0,0,3,High-Value At Risk,0.2006249464938362,2148.991752756221,431.14
17941,39,4,1433.2800000000002,4,1108,1433.2800000000002,358.32,277.0,5,571,611,190.57,459.96,0,0.0,0.0,United Kingdom,304.56,1128.72,0.2696,0.2,1,0.2036,0.2696,0.0045,0.0,0.007,0,0.0,1,0,Low-Value / Dormant,0.8252097603468911,299.76032898573277,247.37
17943,588,0,0.0,0,0,0.0,0.0,0.0,0,0,588,0.0,0.0,1,1.0,165.03,United Kingdom,0.0,0.0,0.0,0.0,0,588.0,0.0,0.0,165.03,0.0,0,0.0,1,2,Active Casuals,0.9332585719652029,34.161178466939575,31.88
17944,332,1,74.99,1,84,74.99,74.99,84.0,24,0,332,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,74.99,0.0,0.0,0,332.0,0.0,0.2824,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.8665724895818766,49.47629147069067,42.87
17945,605,3,360.34999999999997,3,244,360.34999999999997,120.12,81.33,66,0,605,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,360.35,0.0,0.0,0,603.5331,0.0,0.2694,0.0,3.0,0,0.0,1,0,Low-Value / Dormant,0.7470498405358235,44.93285998138488,33.57
17946,142,2,149.58,2,75,149.58,74.79,37.5,18,26,168,26.1,26.1,0,0.0,0.0,United Kingdom,0.0,149.58,0.0,0.0,0,5.2396,0.0,0.2368,0.0,0.0741,0,0.0,1,0,Low-Value / Dormant,0.8428368379045177,77.75105165867623,65.53
17948,56,1,358.56000000000006,1,144,358.56000000000006,358.56,144.0,1,0,56,0.0,0.0,0,0.0,0.0,United Kingdom,358.56,0.0,358.56,0.5,1,56.0,358.56,0.0069,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.558153352203405,304.70657920892813,170.07
17949,2,106,107012.80000000002,106,50770,107012.80000000002,1009.55,478.96,55,644,646,6.13,47.98,18,0.1452,19186.23,United Kingdom,37577.2,69435.6,0.5412,0.1682,18,0.2803,0.5412,0.0011,0.1793,0.1643,12,10301.28,0,3,High-Value At Risk,0.052899275284333004,27376.36900666663,1448.19
17950,274,6,947.2600000000001,6,479,947.2600000000001,157.88,79.83,110,338,613,67.78,134.95,1,0.1429,10.08,United Kingdom,0.0,947.26,0.0,0.0,0,3.9837,0.0,0.2292,0.0106,0.0177,1,219.03,0,0,Low-Value / Dormant,0.5277994641495295,159.449660075253,84.16
17951,267,3,741.5400000000002,3,384,741.5400000000002,247.18,128.0,15,45,313,22.95,30.89,1,0.25,17.7,United Kingdom,0.0,741.54,0.0,0.0,0,11.1476,0.0,0.039,0.0238,0.0652,1,599.04,0,2,Active Casuals,0.6865095168487617,159.09715272689752,109.22
17952,287,4,788.46,4,477,788.46,197.12,119.25,85,163,450,54.36,163.07,0,0.0,0.0,United Kingdom,0.0,788.46,0.0,0.0,0,5.1841,0.0,0.1778,0.0,0.0244,0,0.0,1,0,Low-Value / Dormant,0.6120012474087319,150.34811505916198,92.01
17953,449,1,159.17000000000002,1,98,159.17000000000002,159.17,98.0,20,0,449,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,159.17,0.0,0.0,0,449.0,0.0,0.202,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.9019470460989596,34.312529630074344,30.95
17954,32,17,3375.46,17,2790,3375.46,198.56,164.12,431,607,639,37.94,158.04,7,0.2917,104.64,United Kingdom,368.77,3006.69,0.1226,0.1111,2,0.8218,0.1226,0.1544,0.031,0.028,2,428.92,0,3,High-Value At Risk,0.13275396406316392,704.5835786431333,93.54
17955,107,6,949.8999999999999,6,681,949.8999999999999,158.32,113.5,16,466,574,93.36,436.05,0,0.0,0.0,United Kingdom,0.0,949.9,0.0,0.0,0,1.1339,0.0,0.0235,0.0,0.0128,0,0.0,1,0,Low-Value / Dormant,0.6817997651207898,185.90098965248598,126.75
17956,158,1,12.75,1,1,12.75,12.75,1.0,1,0,158,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,12.75,0.0,0.0,0,158.0,0.0,0.5,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.8600070823694295,122.21848571931373,105.11
17958,25,2,973.88,2,284,973.88,486.94,142.0,35,611,637,611.86,611.86,0,0.0,0.0,United Kingdom,508.46,465.42,1.0901,0.3333,1,0.0408,1.0901,0.1228,0.0,0.0033,0,0.0,1,0,Low-Value / Dormant,0.8396680701672391,307.390413192232,258.11
17959,501,1,140.75,1,49,140.75,140.75,49.0,2,0,501,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,140.75,0.0,0.0,0,501.0,0.0,0.04,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.9131558047151354,38.002871289769416,34.7
17960,80,3,135.07999999999998,3,60,135.07999999999998,45.03,20.0,37,470,550,235.04,351.18,0,0.0,0.0,United Kingdom,73.78,61.3,1.1843,0.25,1,0.3389,1.1843,0.6066,0.0,0.0064,0,0.0,1,0,Low-Value / Dormant,0.654109949825244,75.15156588537582,49.16
17961,32,92,2749.92,92,1400,2749.92,29.89,15.22,473,614,647,6.76,24.05,2,0.0213,16.45,United Kingdom,278.87,2471.05,0.1128,0.1075,10,4.1253,0.1128,0.3376,0.006,0.1496,8,116.82,0,3,High-Value At Risk,0.05524418251652124,800.8588493229195,44.24
17962,51,4,666.96,4,633,666.96,166.74,158.25,146,552,604,184.32,406.91,1,0.2,14.4,United Kingdom,102.41,564.55,0.1811,0.2,1,0.2752,0.1811,0.2303,0.0216,0.0072,0,0.0,1,0,Low-Value / Dormant,0.6988471583350728,188.46220013507693,131.71
17963,380,4,643.1600000000002,4,341,643.1600000000002,160.79,85.25,98,217,598,72.65,142.94,0,0.0,0.0,United Kingdom,0.0,643.16,0.0,0.0,0,5.1598,0.0,0.2865,0.0,0.0183,0,0.0,1,0,Low-Value / Dormant,0.7932166624610287,109.16185751794022,86.59
17964,281,1,261.76,1,195,261.76,261.76,195.0,35,0,281,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,261.76,0.0,0.0,0,281.0,0.0,0.1786,0.0,1.0,1,201.45,0,0,Low-Value / Dormant,0.7342265665645418,76.7784028290207,56.37
17965,0,27,6658.87,27,4217,6658.87,246.62,156.19,553,633,634,24.38,88.19,4,0.129,123.2,United Kingdom,927.63,5731.24,0.1618,0.2143,6,0.0,0.1618,0.1311,0.0185,0.0426,2,347.78,0,3,High-Value At Risk,0.040155845178721575,1120.5417442388211,45.0
17966,60,9,1459.9199999999998,9,2518,1459.9199999999998,162.21,279.78,81,539,599,67.39,330.3,0,0.0,0.0,United Kingdom,310.93,1148.99,0.2704,0.2,2,0.8774,0.2704,0.0322,0.0,0.0167,1,504.0,0,0,Low-Value / Dormant,0.3688840831587194,340.11976046302993,125.46
17967,280,2,223.42,2,111,223.42,111.71,55.5,59,44,325,44.92,44.92,0,0.0,0.0,United Kingdom,0.0,223.42,0.0,0.0,0,6.098,0.0,0.5268,0.0,0.0444,0,0.0,1,0,Low-Value / Dormant,0.7334493749229948,69.60728254101667,51.05
17968,282,4,590.4399999999999,4,352,590.4399999999999,147.61,88.0,106,138,421,46.3,123.01,0,0.0,0.0,United Kingdom,0.0,590.44,0.0,0.0,0,5.9624,0.0,0.3003,0.0,0.0288,0,0.0,1,0,Low-Value / Dormant,0.5603755994445444,139.79956084996527,78.34
17969,75,20,2354.29,20,1014,2354.29,117.71,50.7,113,566,642,29.84,194.89,7,0.2593,118.75,United Kingdom,103.0,2251.29,0.0457,0.0476,1,2.4319,0.0457,0.1113,0.0504,0.0353,0,0.0,1,3,High-Value At Risk,0.3712694797491548,383.1136041969588,142.24
17970,120,1,562.7900000000001,1,513,562.7900000000001,562.79,513.0,27,0,120,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,562.79,0.0,0.0,0,120.0,0.0,0.0525,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.6663892425090058,207.20356097089308,138.08
17971,457,1,161.94000000000003,1,62,161.94000000000003,161.94,62.0,21,0,457,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,161.94,0.0,0.0,0,457.0,0.0,0.3333,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.9046410445601243,34.312529630074344,31.04
17972,150,1,135.19,1,36,135.19,135.19,36.0,30,0,150,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,135.19,0.0,0.0,0,150.0,0.0,0.8108,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.8671010456547917,45.430194360778614,39.39
17974,128,4,1199.1700000000003,4,774,1199.1700000000003,299.79,193.5,177,187,316,62.55,161.93,0,0.0,0.0,United Kingdom,0.0,1199.17,0.0,0.0,0,2.0141,0.0,0.2284,0.0,0.0213,2,539.92,0,0,Low-Value / Dormant,0.42243159165306593,280.31405840934474,118.41
17975,23,22,6163.52,22,1978,6163.52,280.16,89.91,224,375,399,17.9,44.03,2,0.0833,101.15,United Kingdom,1170.28,4993.24,0.2343,0.1739,4,1.2167,0.2343,0.1132,0.0164,0.0585,2,532.81,0,3,High-Value At Risk,0.0671140398209144,1222.5082677520775,82.05
17976,281,1,321.78999999999996,1,93,321.78999999999996,321.79,93.0,56,0,281,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,321.79,0.0,0.0,0,281.0,0.0,0.5957,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.7639407632421066,69.56250053568117,53.14
17977,309,1,1223.3100000000002,1,1606,1223.3100000000002,1223.31,1606.0,83,0,309,0.0,0.0,1,0.5,57.9,United Kingdom,0.0,1223.31,0.0,0.0,0,309.0,0.0,0.0516,0.0473,1.0,1,288.14,0,2,Active Casuals,0.5195256351486651,308.9800475889678,160.52
17978,274,4,1159.99,4,1297,1159.99,290.0,324.25,62,366,640,122.01,275.06,0,0.0,0.0,United Kingdom,0.0,1159.99,0.0,0.0,0,2.2275,0.0,0.0478,0.0,0.0109,0,0.0,1,0,Low-Value / Dormant,0.6550107770813032,212.39109616993392,139.12
17979,77,3,494.53999999999996,3,272,494.53999999999996,164.85,90.67,84,90,168,45.48,90.94,1,0.25,19.9,United Kingdom,262.87,231.67,1.1298,0.25,1,1.6565,1.1298,0.3077,0.0402,0.033,1,237.87,0,2,Active Casuals,0.33738190802022894,268.54043126178277,90.6
17980,74,4,1012.7200000000001,4,771,1012.7200000000001,253.18,192.75,41,227,302,75.96,154.94,0,0.0,0.0,United Kingdom,248.7,764.02,0.3251,0.2,1,0.9615,0.3251,0.0531,0.0,0.0175,0,0.0,1,0,Low-Value / Dormant,0.3226497753532099,241.46375507150074,77.91
17981,319,1,239.12,1,260,239.12,239.12,260.0,17,0,319,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,239.12,0.0,0.0,0,319.0,0.0,0.0651,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.7467393259824937,71.7747643971938,53.6
17982,589,1,138.18,1,117,138.18,138.18,117.0,13,0,589,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,138.18,0.0,0.0,0,589.0,0.0,0.1102,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.9246315385481454,34.12287644971063,31.55
17983,304,1,171.70999999999998,1,108,171.70999999999998,171.71,108.0,23,0,304,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,171.71,0.0,0.0,0,304.0,0.0,0.211,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.8157359268752907,58.49498444787398,47.72
17984,54,5,1152.19,5,939,1152.19,230.44,187.8,209,593,647,148.29,247.07,0,0.0,0.0,United Kingdom,152.68,999.51,0.1526,0.1667,1,0.3617,0.1526,0.2223,0.0,0.0084,0,0.0,1,0,Low-Value / Dormant,0.4239846271836406,243.83207428614375,103.38
17987,94,5,965.44,5,981,965.44,193.09,196.2,139,365,459,91.28,190.93,1,0.1667,75.52,United Kingdom,0.0,965.44,0.0,0.0,0,1.0186,0.0,0.1415,0.0781,0.0137,0,0.0,1,0,Low-Value / Dormant,0.43740009625976217,225.47578562487408,98.62
17988,26,12,434.42,12,170,434.42,36.2,14.17,103,615,641,55.92,197.99,1,0.0769,9.95,United Kingdom,81.01,353.41,0.2286,0.3077,4,0.4568,0.2286,0.6023,0.0229,0.0195,2,55.12,0,0,Low-Value / Dormant,0.17193096287420273,110.2197199159981,18.95
17989,288,1,207.33,1,300,207.33,207.33,300.0,26,0,288,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,207.33,0.0,0.0,0,288.0,0.0,0.0864,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.7688585240785589,73.69350416088822,56.66
17990,145,6,1527.61,6,777,1527.61,254.6,129.5,40,495,641,99.17,190.98,1,0.1429,5.04,United Kingdom,0.0,1527.61,0.0,0.0,0,1.4475,0.0,0.0514,0.0033,0.0121,0,0.0,1,0,Low-Value / Dormant,0.49992778870867344,246.0940559607464,123.03
17991,134,3,300.29999999999995,3,93,300.29999999999995,100.1,31.0,37,366,500,183.07,365.16,0,0.0,0.0,United Kingdom,0.0,300.3,0.0,0.0,0,0.728,0.0,0.3936,0.0,0.0082,0,0.0,1,0,Low-Value / Dormant,0.8059723155910149,85.38715107478266,68.82
17992,298,1,252.88,1,130,252.88,252.88,130.0,49,0,298,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,252.88,0.0,0.0,0,298.0,0.0,0.374,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.7186889107617315,75.17581603524857,54.03
17993,526,1,225.99000000000004,1,108,225.99000000000004,225.99,108.0,60,0,526,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,225.99,0.0,0.0,0,526.0,0.0,0.5505,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.8482343502602965,49.2989806486282,41.82
17994,30,11,2270.0299999999997,11,2181,2270.0299999999997,206.37,198.27,227,499,529,49.9,100.01,3,0.2143,50.45,United Kingdom,120.71,2149.32,0.0561,0.0833,1,0.5893,0.0561,0.104,0.0222,0.022,0,0.0,1,3,High-Value At Risk,0.2019834656859119,382.44235629295355,77.25
17995,190,3,495.48,3,263,495.48,165.16,87.67,28,105,296,52.91,100.83,0,0.0,0.0,United Kingdom,0.0,495.48,0.0,0.0,0,3.5247,0.0,0.1061,0.0,0.0283,0,0.0,1,0,Low-Value / Dormant,0.6501095596344487,110.56502571180376,71.88
17996,288,3,482.33,3,587,482.33,160.78,195.67,63,166,455,83.48,166.96,0,0.0,0.0,United Kingdom,0.0,482.33,0.0,0.0,0,3.409,0.0,0.1071,0.0,0.018,0,0.0,1,0,Low-Value / Dormant,0.6390308853704953,133.75779468075143,85.48
17997,1,6,1711.75,6,2035,1711.75,285.29,339.17,118,71,73,14.38,34.93,1,0.1429,338.95,United Kingdom,1711.75,0.0,1711.75,0.8571,6,0.065,1711.75,0.058,0.1979,0.0833,2,250.71,0,0,Low-Value / Dormant,0.09478892664687215,1976.8648309304785,187.38
17998,289,3,639.24,3,561,639.24,213.08,187.0,57,358,647,179.05,357.23,1,0.25,37.5,United Kingdom,0.0,639.24,0.0,0.0,0,1.6051,0.0,0.1014,0.0586,0.0084,0,0.0,1,2,Active Casuals,0.7276405975434208,147.09715109156673,107.03
17999,275,2,338.41,2,161,338.41,169.21,80.5,77,12,287,12.08,12.08,0,0.0,0.0,United Kingdom,0.0,338.41,0.0,0.0,0,21.018,0.0,0.4753,0.0,0.1538,1,190.05,0,0,Low-Value / Dormant,0.709794907262243,77.74139868440557,55.18
18000,473,1,124.25,1,109,124.25,124.25,109.0,6,0,473,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,124.25,0.0,0.0,0,473.0,0.0,0.0545,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.9122984842123847,34.396943305199045,31.38
18001,358,4,509.01000000000005,4,512,509.01000000000005,127.25,128.0,69,287,646,95.94,190.84,0,0.0,0.0,United Kingdom,0.0,509.01,0.0,0.0,0,3.6928,0.0,0.1345,0.0,0.0139,2,415.13,0,0,Low-Value / Dormant,0.5664315974228817,114.7995187476161,65.03
18002,284,4,244.37,4,71,244.37,61.09,17.75,52,355,640,118.66,149.84,0,0.0,0.0,United Kingdom,0.0,244.37,0.0,0.0,0,2.3733,0.0,0.7222,0.0,0.0112,0,0.0,1,0,Low-Value / Dormant,0.699841476411217,50.6137081119268,35.42
18003,285,1,353.51,1,297,353.51,353.51,297.0,23,0,285,0.0,0.0,0,0.0,0.0,United Kingdom,0.0,353.51,0.0,0.0,0,285.0,0.0,0.0772,0.0,1.0,0,0.0,1,0,Low-Value / Dormant,0.7947885041283181,80.03982488307298,63.61
